,Player Season,Player ID,Team ID,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact
1086,2018,502b3a6c-e965-478a-858e-964b4ac2296c,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,6,9.167,0,0,18,0,0,0,0,0,0,55,11
1087,2018,86197778-8d4b-4eba-affe-08ef7be7c70b,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,75,4.067,2,15,28,17,13,29,4,-10,6,305,119
1088,2018,b6ec1773-309e-422c-b82c-b55a557031d6,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,6,2.667,0,0,4,0,0,0,0,0,0,16,3
1089,2018,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,304,4.717,19,0,41,23,21,0,28,-48,6,1434,595
1090,2018,15b156b5-30cc-4070-b60a-1c09e62c5a9b,386bdbf9-9eea-4869-bb9a-274b0bc66e80,29,4.138,1,0,17,14,2,0,1,-1,1,120,33
1091,2018,23b17031-de21-412d-8182-5a4bca1049a1,386bdbf9-9eea-4869-bb9a-274b0bc66e80,120,4.258,8,0,29,28,8,0,15,-32,3,511,255
1092,2018,69568326-f210-4b88-a5cb-10376c64893e,386bdbf9-9eea-4869-bb9a-274b0bc66e80,68,3.809,2,0,32,15,3,0,9,-24,2,259,147
1093,2018,bb78a66a-a8ec-4294-8858-c7e5a1d15106,386bdbf9-9eea-4869-bb9a-274b0bc66e80,45,4.089,4,0,20,11,6,0,4,-14,3,184,81
1094,2018,c7d0a740-fcf2-4971-b1b6-43761d984bf9,386bdbf9-9eea-4869-bb9a-274b0bc66e80,87,4.184,5,0,15,9,6,0,6,-17,3,364,178
1095,2018,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,386bdbf9-9eea-4869-bb9a-274b0bc66e80,9,1.889,0,1,4,0,3,2,0,0,0,17,9
1096,2018,c88d9352-b835-45ed-a909-1cfec09a58bc,386bdbf9-9eea-4869-bb9a-274b0bc66e80,1,-8.0,0,0,-8,0,0,0,1,-8,0,-8,0
1097,2018,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,386bdbf9-9eea-4869-bb9a-274b0bc66e80,3,10.667,0,0,16,0,0,0,0,0,0,32,16
1098,2018,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,386bdbf9-9eea-4869-bb9a-274b0bc66e80,2,-1.0,0,2,-1,0,0,0,0,0,0,-2,0
1099,2018,e9a5c16b-4472-4be9-8030-3f77be7890cb,386bdbf9-9eea-4869-bb9a-274b0bc66e80,34,2.735,1,8,13,0,4,16,3,-6,0,93,30
1100,2018,1ffc735b-74d8-44d2-ab32-00c5485c799f,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,3,11.0,0,0,27,0,0,0,1,-3,0,33,0
1101,2018,354dec38-b88b-4ba0-8974-859123f27c45,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,5,3.8,0,0,11,0,1,0,2,-2,0,19,5
1102,2018,567fe739-5425-4d78-896c-f1486813910d,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,51,3.451,4,0,9,2,6,0,4,-8,1,176,92
1103,2018,6c6a6099-0169-4c9a-b024-0d8f4a795f38,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,7,3.571,0,0,8,0,0,0,0,0,0,25,14
1104,2018,6cb6226e-f08c-4192-95f1-69709ed686c6,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,15,1.333,0,4,7,1,5,4,0,0,1,20,5
1105,2018,6efb8027-b537-4dd1-883f-459450708ad4,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,5.0,0,0,5,0,0,0,0,0,0,5,0
1106,2018,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,6,2.833,0,0,5,0,0,0,1,-1,0,17,15
1107,2018,9811b753-347c-467a-b3cb-85937e71e2b9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,261,5.008,30,0,78,78,15,0,34,-99,11,1307,736
1108,2018,d11ad65e-9d24-4157-9f5b-ef8495bcc791,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,1,-2.0,0,1,-2,0,0,0,0,0,0,-2,0
1109,2018,e21365af-8d66-416e-b0a5-8816d18fcfd9,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,3,12.0,1,0,14,0,0,0,0,0,0,36,10
1110,2018,0366fd06-19a3-4b69-8448-6bfbfad1250b,22052ff7-c065-42ee-bc8f-c4691c50e624,43,4.14,3,0,16,0,0,0,7,-21,0,178,52
1111,2018,2fda010a-8c62-4c07-b601-4ba03f57e6af,22052ff7-c065-42ee-bc8f-c4691c50e624,41,4.098,1,5,22,4,5,21,1,-2,1,168,51
1112,2018,35341f6c-bca9-427b-a8eb-f9a24a334184,22052ff7-c065-42ee-bc8f-c4691c50e624,1,0.0,0,0,0,0,0,0,0,0,0,0,0
1113,2018,3699dfd9-d437-43f7-b674-adbb31e7e64b,22052ff7-c065-42ee-bc8f-c4691c50e624,10,6.3,0,1,15,0,1,7,0,0,0,63,7
1114,2018,3d655ae8-d510-47d4-b5ab-936cd6a492f1,22052ff7-c065-42ee-bc8f-c4691c50e624,1,-4.0,0,0,-4,0,0,0,1,-4,0,-4,0
1115,2018,4402b8d5-d6bf-43d0-9198-651506abba76,22052ff7-c065-42ee-bc8f-c4691c50e624,20,5.05,2,0,15,3,5,0,0,0,3,101,30
1116,2018,5274fac8-fa34-46fa-ac4d-7b58bb84999f,22052ff7-c065-42ee-bc8f-c4691c50e624,3,3.0,0,0,4,0,1,0,0,0,0,9,1
1117,2018,6a65641c-5ee2-44e3-8a75-7f98887b40ae,22052ff7-c065-42ee-bc8f-c4691c50e624,4,2.0,0,0,6,0,0,0,0,0,0,8,13
1118,2018,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,22052ff7-c065-42ee-bc8f-c4691c50e624,23,5.217,0,1,16,8,1,13,2,-6,1,120,23
1119,2018,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,22052ff7-c065-42ee-bc8f-c4691c50e624,4,7.5,0,0,25,0,0,0,1,-5,0,30,4
1120,2018,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,22052ff7-c065-42ee-bc8f-c4691c50e624,251,4.151,20,0,90,90,6,0,42,-82,7,1042,470
1121,2018,c1ca7e3d-f072-41c7-8017-53401dbdd4d4,22052ff7-c065-42ee-bc8f-c4691c50e624,2,5.0,0,0,6,0,0,0,0,0,0,10,0
1122,2018,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,22052ff7-c065-42ee-bc8f-c4691c50e624,2,4.5,0,0,7,0,0,0,0,0,0,9,2
1123,2018,e601812f-ce24-4e99-bee0-e33c1e9014e4,22052ff7-c065-42ee-bc8f-c4691c50e624,8,4.0,0,0,11,0,0,0,2,-9,0,32,19
1124,2018,e6c40f79-1bbd-4f62-9391-7f535f110c0d,22052ff7-c065-42ee-bc8f-c4691c50e624,1,8.0,0,0,8,0,0,1,0,0,0,8,0
1125,2018,0045a36c-f464-49e0-a25a-9210edc94bc1,7b112545-38e6-483c-a55c-96cf6ee49cb8,13,0.231,0,6,4,0,0,2,0,0,0,3,0
1126,2018,06787c1d-f02b-4217-9152-c269e826928a,7b112545-38e6-483c-a55c-96cf6ee49cb8,11,1.818,1,0,6,0,0,0,3,-3,0,20,13
1127,2018,0fd32417-8410-4a8f-8919-386c433bca43,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,9.0,0,0,9,0,0,0,0,0,0,9,3
1128,2018,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,7b112545-38e6-483c-a55c-96cf6ee49cb8,250,3.74,8,0,42,18,17,0,24,-51,9,935,492
1129,2018,4b3677f5-712e-43f2-b7bb-51ac6f291b86,7b112545-38e6-483c-a55c-96cf6ee49cb8,9,6.778,0,0,20,0,0,0,1,-3,0,61,24
1130,2018,7a1b8f1a-9024-4897-86b0-01c63e00305e,7b112545-38e6-483c-a55c-96cf6ee49cb8,68,6.191,1,11,39,8,3,36,2,-5,3,421,115
1131,2018,a8342d20-9901-49a6-bc45-79f192418188,7b112545-38e6-483c-a55c-96cf6ee49cb8,99,4.485,9,0,32,21,6,0,13,-40,3,444,143
1132,2018,b8033c75-de94-46df-a645-284f419c4497,7b112545-38e6-483c-a55c-96cf6ee49cb8,9,1.778,0,0,7,0,0,0,2,-4,0,16,9
1133,2018,bc0f07a4-3e7b-4e61-987a-05533dc225be,7b112545-38e6-483c-a55c-96cf6ee49cb8,1,2.0,0,0,2,0,1,0,0,0,0,2,2
1134,2018,bfaedf99-7618-4925-b362-90415c22a3b6,7b112545-38e6-483c-a55c-96cf6ee49cb8,6,4.333,0,0,9,0,1,0,1,-1,0,26,5
1135,2018,2a4de276-55bd-4756-9fa5-89fe30f5304f,c5a59daa-53a7-4de0-851f-fb12be893e9e,55,4.818,2,0,29,13,4,0,4,-7,3,265,151
1136,2018,5ec01774-4a79-40aa-be4a-e33c71bd5bf4,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,4.0,0,0,4,0,0,0,0,0,0,4,2
1137,2018,617435c6-4a3f-4689-ab15-44bd93b33615,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,2.0,0,0,2,0,0,0,0,0,0,2,0
1138,2018,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,c5a59daa-53a7-4de0-851f-fb12be893e9e,40,4.275,4,0,19,0,3,0,6,-12,0,171,79
1139,2018,659d31a3-9c62-4e3d-a0ea-b2e4967d6947,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,8.0,0,0,8,0,0,0,0,0,0,8,0
1140,2018,6faa5a10-56b8-4dd0-b8de-0cf1378b6726,c5a59daa-53a7-4de0-851f-fb12be893e9e,118,5.432,14,0,71,8,4,0,7,-13,3,641,265
1141,2018,8263e101-aa33-435f-bf0f-388e1c4eeb59,c5a59daa-53a7-4de0-851f-fb12be893e9e,2,6.5,0,1,14,0,0,1,0,0,0,13,19
1142,2018,ade43b1a-0601-4672-83b6-d246bc066a19,c5a59daa-53a7-4de0-851f-fb12be893e9e,25,2.84,0,8,10,0,0,12,0,0,0,71,2
1143,2018,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,1.0,0,0,1,0,0,0,0,0,0,1,1
1144,2018,c88d9352-b835-45ed-a909-1cfec09a58bc,c5a59daa-53a7-4de0-851f-fb12be893e9e,3,14.0,0,0,30,0,0,0,0,0,0,42,7
1145,2018,eeb9e3f4-e378-44ca-94b6-a724011ad710,c5a59daa-53a7-4de0-851f-fb12be893e9e,1,0.0,0,0,0,0,0,0,0,0,0,0,0
1146,2018,f5d20030-d934-45e3-8282-e34c6c83ad84,c5a59daa-53a7-4de0-851f-fb12be893e9e,154,2.714,7,0,27,4,11,0,23,-52,5,418,248
1147,2018,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,5.0,0,0,5,0,0,0,0,0,0,5,4
1148,2018,0c39e276-7a5b-448f-a696-532506f1035a,a20471b4-a8d9-40c7-95ad-90cc30e46932,26,4.038,1,0,16,2,1,0,2,-3,1,105,49
1149,2018,0ce48193-e2fa-466e-a986-33f751add206,a20471b4-a8d9-40c7-95ad-90cc30e46932,43,6.256,1,5,23,1,1,34,3,-8,2,269,13
1150,2018,122e131c-b08c-4b10-901d-481a20aeffb8,a20471b4-a8d9-40c7-95ad-90cc30e46932,121,3.835,5,0,20,10,5,0,12,-23,3,464,233
1151,2018,27dd5b6e-ea65-4622-a6b4-460fd144407c,a20471b4-a8d9-40c7-95ad-90cc30e46932,133,5.474,6,0,67,33,12,0,12,-27,8,728,256
1152,2018,2a78e2e7-4ef3-4cdd-85e8-0d254b65143e,a20471b4-a8d9-40c7-95ad-90cc30e46932,5,7.8,1,1,12,0,0,4,0,0,0,39,21
1153,2018,4402b8d5-d6bf-43d0-9198-651506abba76,a20471b4-a8d9-40c7-95ad-90cc30e46932,1,2.0,0,0,2,0,0,0,0,0,0,2,2
1154,2018,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,a20471b4-a8d9-40c7-95ad-90cc30e46932,2,14.5,0,0,21,0,0,0,0,0,0,29,0
1155,2018,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,33405046-04ee-4058-a950-d606f8c30852,5,6.0,0,0,15,0,0,0,1,-1,0,30,17
1156,2018,540f8b30-900e-4d17-8756-c262ba5fa039,33405046-04ee-4058-a950-d606f8c30852,140,4.129,8,0,38,38,11,0,11,-24,6,578,289
1157,2018,7fbf8067-075e-4db7-8090-6ead0e5b8910,33405046-04ee-4058-a950-d606f8c30852,8,3.75,2,0,23,0,0,0,4,-9,0,30,14
1158,2018,8960d61e-433b-41ea-a7ad-4e76be87b582,33405046-04ee-4058-a950-d606f8c30852,133,4.624,10,0,70,21,3,0,19,-29,2,615,263
1159,2018,9424475a-fba7-4bfd-b79c-f372ad28082a,33405046-04ee-4058-a950-d606f8c30852,11,4.273,1,0,20,0,0,0,2,-9,0,47,34
1160,2018,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,33405046-04ee-4058-a950-d606f8c30852,6,1.333,0,0,5,0,1,0,0,0,0,8,3
1161,2018,a1c40664-b265-4083-aad2-54b4c734f2c5,33405046-04ee-4058-a950-d606f8c30852,10,6.2,0,0,20,0,0,0,2,-7,0,62,5
1162,2018,bbd0942c-6f77-4f83-a6d0-66ec6548019e,33405046-04ee-4058-a950-d606f8c30852,44,2.795,1,9,19,7,3,17,0,0,1,123,18
1163,2018,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,36,4.222,0,6,18,3,5,23,0,0,2,152,4
1164,2018,15965c39-17be-4338-911a-8f337f48a3ce,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,23,1.913,1,0,9,2,1,0,5,-15,1,44,28
1165,2018,3d36bdab-2521-44da-8ede-30226510c2b0,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,6,4.833,0,0,9,0,0,0,0,0,0,29,6
1166,2018,3e618eb6-41f2-4f20-ad70-2460f9366f43,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,6,4.833,0,0,14,14,1,0,1,-6,1,29,3
1167,2018,86363c46-567e-41d6-a59a-3fed9ca64591,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,234,3.722,20,0,28,5,14,0,27,-72,5,871,447
1168,2018,91a95850-9514-49d5-b2b0-f8e21156daa0,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,33,3.212,2,0,20,2,2,0,5,-7,1,106,52
1169,2018,d6d41a89-a8af-48b9-bf75-561de99a1d87,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,2,5.5,0,0,7,0,0,0,0,0,0,11,0
1170,2018,fb3b36fc-b985-4807-8199-d038d7e62a93,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,49,5.735,1,4,18,14,3,36,0,0,1,281,134
1171,2018,0b3217b9-ba37-4222-95cb-a7a222441e8b,e6aa13a4-0055-48a9-bc41-be28dc106929,2,6.0,1,0,11,0,0,0,0,0,0,12,16
1172,2018,1283923a-9716-4936-920a-a57f019bb2e8,e6aa13a4-0055-48a9-bc41-be28dc106929,2,0.0,0,0,3,0,0,0,1,-3,0,0,0
1173,2018,1726a359-9444-4761-a1f2-cb35ee6fa60e,e6aa13a4-0055-48a9-bc41-be28dc106929,7,6.286,0,0,24,0,0,0,1,-4,0,44,5
1174,2018,1f09583f-dcc1-43e8-a7fc-f063d2c96508,e6aa13a4-0055-48a9-bc41-be28dc106929,1,0.0,0,0,0,0,0,0,0,0,0,0,0
1175,2018,26873576-2bbd-4622-bc3e-ec847577855b,e6aa13a4-0055-48a9-bc41-be28dc106929,20,7.85,1,0,60,0,0,0,3,-6,0,157,32
1176,2018,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,e6aa13a4-0055-48a9-bc41-be28dc106929,14,4.857,0,0,20,0,2,0,2,-4,0,68,17
1177,2018,5827b78b-5150-4ba9-bc46-902428e99a31,e6aa13a4-0055-48a9-bc41-be28dc106929,167,4.79,6,0,65,43,5,0,31,-84,4,800,303
1178,2018,6512b90e-d6b3-4719-bb0c-a75f97673f37,e6aa13a4-0055-48a9-bc41-be28dc106929,9,2.778,0,0,7,0,1,0,0,0,0,25,27
1179,2018,7e648a0b-fdc8-4661-a587-5826f2cac11b,e6aa13a4-0055-48a9-bc41-be28dc106929,33,3.788,3,7,15,8,1,18,0,0,3,125,12
1180,2018,926e2674-52d6-4cec-9991-46ee85cc8cfd,e6aa13a4-0055-48a9-bc41-be28dc106929,6,4.5,1,0,9,0,0,0,0,0,0,27,9
1181,2018,d033bdd4-2a32-4b08-a9a7-8365933816c3,e6aa13a4-0055-48a9-bc41-be28dc106929,90,3.5,8,0,18,14,10,0,15,-37,4,315,146
1182,2018,214e55e4-a089-412d-9598-a16495df0d25,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,101,4.832,7,12,29,12,10,27,3,-3,4,488,218
1183,2018,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,5,6.2,0,2,19,0,0,2,0,0,0,31,0
1184,2018,66a21b6d-97e5-4732-8bb0-062145d6bbc6,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,8,10.5,1,0,33,33,1,0,1,-5,2,84,19
1185,2018,686cab35-6da0-4e10-ba65-0d1f97e0bc8b,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,9,1.667,0,0,4,1,3,0,0,0,2,15,11
1186,2018,6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,19.5,0,0,34,0,0,0,0,0,0,39,6
1187,2018,b4ce3e07-7848-4da2-a33e-4f04ce540ba5,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,11,1.545,0,0,5,0,0,0,1,-3,0,17,19
1188,2018,d2023f5b-f73b-43ad-a816-f10dadfdfaed,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,5,3.8,0,0,10,1,1,3,0,0,1,19,5
1189,2018,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,13,13.231,3,0,32,0,1,0,0,0,0,172,85
1190,2018,f413d6fb-5105-4110-b915-d92840a3e656,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,19,3.632,0,0,15,15,3,0,3,-11,1,69,41
1191,2018,f7841baa-9284-4c03-b698-442570651c6c,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,24,4.333,0,0,22,0,0,0,3,-6,0,104,36
1192,2018,f96db0af-5e25-42d1-a07a-49b4e065b364,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,219,5.014,15,0,59,11,15,0,13,-27,7,1098,465
1193,2018,30ff46bc-a039-4af7-9050-81af98901a3e,0d855753-ea21-4953-89f9-0e20aff9eb73,27,5.704,1,0,28,0,0,0,3,-5,0,154,62
1194,2018,3aef6950-1c19-4454-a3d0-0afe9634ea9f,0d855753-ea21-4953-89f9-0e20aff9eb73,3,8.667,1,0,20,0,0,0,0,0,0,26,2
1195,2018,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,0d855753-ea21-4953-89f9-0e20aff9eb73,37,5.297,7,0,35,9,13,2,3,-11,2,196,139
1196,2018,697200ea-cabb-40b8-aeac-e52763310306,0d855753-ea21-4953-89f9-0e20aff9eb73,3,0.0,0,0,1,0,1,0,1,-1,0,0,2
1197,2018,8c5067dc-1617-42fa-82eb-0596392ab20a,0d855753-ea21-4953-89f9-0e20aff9eb73,9,4.556,0,0,9,0,0,0,1,-1,0,41,19
1198,2018,b103b096-6be9-4f87-9ae4-5d217f560685,0d855753-ea21-4953-89f9-0e20aff9eb73,2,5.0,0,0,6,0,1,0,0,0,0,10,8
1199,2018,bb5957e6-ce7d-47ab-8036-22191ffc1c44,0d855753-ea21-4953-89f9-0e20aff9eb73,31,0.71,1,18,11,7,4,4,0,0,4,22,5
1200,2018,d08da2a3-8296-4038-bb46-ab1feca4bbd4,0d855753-ea21-4953-89f9-0e20aff9eb73,16,2.688,4,0,5,0,2,0,0,0,0,43,39
1201,2018,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,0d855753-ea21-4953-89f9-0e20aff9eb73,11,0.455,0,7,9,0,0,3,0,0,0,5,13
1202,2018,d9c857b2-97da-4fb8-a527-afbbb2a67413,0d855753-ea21-4953-89f9-0e20aff9eb73,194,4.552,21,0,49,49,26,0,14,-35,14,883,419
1203,2018,f336567d-44a9-4245-8452-1dd485fd70fb,0d855753-ea21-4953-89f9-0e20aff9eb73,138,4.674,18,0,38,17,14,0,6,-7,6,645,371
1204,2018,20d16690-560b-4a01-af20-8870ef07ea70,f0e724b0-4cbf-495a-be47-013907608da9,1,-2.0,0,0,-2,0,0,0,1,-2,0,-2,0
1205,2018,2ada91b0-036e-454f-83c3-6d939ff584a9,f0e724b0-4cbf-495a-be47-013907608da9,1,10.0,0,0,10,0,0,0,0,0,0,10,0
1206,2018,42de9d1d-0352-460b-9172-9452414fd7fd,f0e724b0-4cbf-495a-be47-013907608da9,8,4.125,0,1,13,0,1,5,0,0,0,33,37
1207,2018,6249d2c0-75dc-4586-943b-1c103a9eb419,f0e724b0-4cbf-495a-be47-013907608da9,153,5.32,12,0,66,66,7,0,19,-47,3,814,318
1208,2018,6608fdbf-6c93-47cc-ad44-9da2fda598ce,f0e724b0-4cbf-495a-be47-013907608da9,19,3.632,0,0,13,1,1,11,0,0,1,69,25
1209,2018,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,f0e724b0-4cbf-495a-be47-013907608da9,8,3.75,0,0,12,0,2,0,1,-5,0,30,16
1210,2018,72cf3127-3953-4fd8-8049-3de1b6fa9825,f0e724b0-4cbf-495a-be47-013907608da9,66,4.03,4,0,18,0,5,0,5,-9,0,266,135
1211,2018,7738fea8-7ea2-4c4c-b589-bca90b070819,f0e724b0-4cbf-495a-be47-013907608da9,18,-0.889,0,11,2,0,1,1,2,-5,0,-16,0
1212,2018,b040e601-ec40-4757-bf3d-71bf64ef99cf,f0e724b0-4cbf-495a-be47-013907608da9,34,7.676,5,0,52,52,1,0,3,-5,1,261,118
1213,2018,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,f0e724b0-4cbf-495a-be47-013907608da9,111,3.856,9,0,51,3,13,0,18,-41,2,428,217
1214,2018,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,f0e724b0-4cbf-495a-be47-013907608da9,4,2.25,0,0,5,0,0,0,1,-2,0,9,3
1215,2018,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,de760528-1dc0-416a-a978-b510d20692ff,258,3.643,9,0,53,6,9,0,20,-31,7,940,409
1216,2018,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,de760528-1dc0-416a-a978-b510d20692ff,1,9.0,0,0,9,0,0,0,0,0,0,9,3
1217,2018,5c079a21-ae9e-4b38-a69a-47706fa8dd67,de760528-1dc0-416a-a978-b510d20692ff,23,6.0,0,7,33,0,0,14,0,0,0,138,70
1218,2018,617269c1-88b3-45a6-b4a8-b2806a0cdaea,de760528-1dc0-416a-a978-b510d20692ff,4,0.0,0,0,8,0,0,0,2,-15,0,0,6
1219,2018,987fb8b2-98ba-4a01-bd84-d962dcdcd053,de760528-1dc0-416a-a978-b510d20692ff,2,1.0,0,0,5,0,0,0,1,-3,0,2,2
1220,2018,cc3640b0-7560-431f-84ab-599e9dc8cac6,de760528-1dc0-416a-a978-b510d20692ff,2,3.5,0,1,8,0,0,1,0,0,0,7,0
1221,2018,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,de760528-1dc0-416a-a978-b510d20692ff,60,3.467,4,0,29,8,7,0,9,-23,2,208,93
1222,2018,e0a63251-5428-43a1-88c1-c000215ac5ce,de760528-1dc0-416a-a978-b510d20692ff,2,1.5,0,0,2,0,0,0,0,0,0,3,2
1223,2018,ebcd87ce-218c-4144-810b-921c2f59d6e8,de760528-1dc0-416a-a978-b510d20692ff,3,11.667,0,0,23,0,0,0,0,0,0,35,0
1224,2018,0e7e6cbb-0e88-4a74-b457-1753851e37f3,2eff2a03-54d4-46ba-890e-2bc3925548f3,43,4.93,9,0,19,0,2,0,3,-8,0,212,93
1225,2018,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,2eff2a03-54d4-46ba-890e-2bc3925548f3,256,4.887,17,0,36,17,28,0,23,-47,17,1251,617
1226,2018,27156b0b-e82d-4d02-8a04-ca1891d77110,2eff2a03-54d4-46ba-890e-2bc3925548f3,27,2.741,1,0,7,0,0,0,5,-12,0,74,54
1227,2018,2806e915-c46f-492f-8a29-71d3a85e5620,2eff2a03-54d4-46ba-890e-2bc3925548f3,4,6.25,0,0,12,0,1,0,1,-3,0,25,2
1228,2018,618bedee-9259-4536-b0ff-fec98d2a20de,2eff2a03-54d4-46ba-890e-2bc3925548f3,19,8.263,0,0,56,4,2,0,2,-9,1,157,61
1229,2018,682eda79-0026-4ad8-8f45-a61ce42cb908,2eff2a03-54d4-46ba-890e-2bc3925548f3,2,4.0,0,0,10,0,1,0,1,-2,0,8,4
1230,2018,91ead748-e3b0-4926-bd3b-3e327b44e6bc,2eff2a03-54d4-46ba-890e-2bc3925548f3,7,-1.286,0,6,3,0,0,0,0,0,0,-9,1
1231,2018,aba8f925-ffbf-4654-bfa7-a25d3d237494,2eff2a03-54d4-46ba-890e-2bc3925548f3,43,2.512,0,16,16,7,4,18,1,-4,2,108,5
1232,2018,b6b954eb-4591-4b7a-86b9-a481f15fdd58,2eff2a03-54d4-46ba-890e-2bc3925548f3,10,6.8,0,0,17,9,1,0,0,0,1,68,11
1233,2018,b9b88174-d790-4ff2-85cd-fdbfa03405f6,2eff2a03-54d4-46ba-890e-2bc3925548f3,2,9.5,0,0,19,0,0,0,0,0,0,19,3
1234,2018,ebeceb00-57e0-4b74-9cf7-853da2afed18,2eff2a03-54d4-46ba-890e-2bc3925548f3,2,8.0,1,0,12,0,0,0,0,0,0,16,4
1235,2018,f7841baa-9284-4c03-b698-442570651c6c,2eff2a03-54d4-46ba-890e-2bc3925548f3,43,6.953,1,0,46,4,4,0,2,-7,2,299,179
1236,2018,0afca88b-83e7-49d6-80df-1f68b21cca9f,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,247,4.66,23,0,61,7,17,0,16,-29,9,1151,595
1237,2018,260e8f87-1d08-4c69-8e2b-afa825c1a68a,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,3,2.667,0,0,6,0,1,0,0,0,0,8,3
1238,2018,2b119688-83b5-4d19-acbf-fa2087035fae,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,85,4.929,7,0,38,20,2,0,10,-17,2,419,148
1239,2018,409d4cac-ee90-4470-9710-ebe671678339,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,67,5.612,3,16,40,0,4,30,0,0,0,376,71
1240,2018,46bb9a85-523c-4530-95c3-2c2a9737e65f,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,9.0,0,0,9,0,0,0,0,0,0,9,7
1241,2018,538d0379-bf54-4df5-9564-ae33fcd551e1,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,3,1.0,0,0,2,0,0,0,0,0,0,3,0
