Key,Season,Team ID,TD Fumble Returns,TD Interception Return,TD Kick Return,TD Other,TD Pass,TD Punt Return,TD Rush,TD Total,TD Total Return,Rush Attempts,Rush Avg Yards,Rush Broken Tackles,Rush Kneel Downs,Rush Longest,Rush Longest TD,Rush Red Zone Attempts,Rush Scrambles,Rush Tackles for Loss,Rush Tackles for Loss Yards,Rush Touchdowns,Rush Yards,Rush Yards After Contact,Rec Air Yards,Rec Avg Yards,Rec Broken Tackles,Rec Catchable Passes,Rec Dropped Passes,Rec Longest,Rec Longest TD,Rec Receptions,Rec Red Zone Targets,Rec Targets,Rec Touchdowns,Rec Yards,Rec Yards After Catch,Rec Yards After Contact,Punt Attempts,Punt Avg Hang Time,Punt Avg Net Yards,Punt Avg Yards,Punt Blocked,Punt Hangtime,Punt Inside 20,Punt Longest,Punt Net Yards,Punt Return Yards,Punt Touchbacks,Punt Yards,Punt Returns Avg Yards,Punt Returns Fair Catches,Punt Returns Longest,Punt Returns Longest TD,Punt Returns Returns,Punt Returns Touchdowns,Punt Returns Yards,Penalties,Penalty Yards,Pass Air Yds,Pass Attempts,Pass Avg Pocket Time,Pass Poor Throws,Passing Avg Yards,Passing Blitzes,Passing Completion Pct,Passing Completions,Passing Defended Passes,Passing Dropped Passes,Passing Gross Yards,Passing Hurries,Passing Interceptions,Passing Knockdowns,Passing Longest,Passing Longest TD,Passing Net Yds,Passing Pocket Time,Passing Rating,Passing Redzone Attempts,Passing Sack Yds,Passing Sacks,Passing Spikes,Passing Throw Away,Passing Touchdowns,Passing Yards,Kick Return Yards,Kick Return Avg Yards,Kick Return Fair Catches,Kick Return Longest,Kick Return Returns,Kick Return Touchdowns,Kick Off End Zone,Kick Off Inside 20,Kick Off Kick Offs,Kick Off Onside Attempts,Kick Off Onside Successes,Kick Off OOB,Kick Off Ret Yds,Kick Off Squib Kicks,Kick Off Touchbacks,Kick Off Yds,Interceptions,Interception Return Yards,Interceptions Returned,Int Ret Avg Yds,Int Ret Longest,Int Ret Longest TD,Int Ret Returns,Int Ret Touchdowns,Int Ret Yds,Games Played,Fumble End Zone Touch Downs,Forced Fumbles,Fumbles,Lost Fumbles,Fumbles Opponent Recovery,Fumbles Opponent Recovery Touchdowns,Fumbles Opponent Recovery Yards,Fumbles Out of Bounds,Fumbles Own Recovery,Fumbles Own Recovery Touchdowns,Fumbles Own Recovery Yards,FD Pass,FD Penalty,FD Rush,FD Total,Field Goal Attempts,Field Goal Avg Yards,Field Goal Blocked,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Blocked,Extra Pts Made,3D Attempt,3D Successes,3D Pct,4D Attempt,4D Successes,4D Pct,Goal to Go Attempts,Goal to Go Successes,Goal to Go Pct,RedZone Attempts,RedZone Successes,RedZone Pct,Def Assisted Tackles,Def Blitzes,Def Combined Tackles,Def Defensive Completions,Def Defensive Targets,Def Forced Fumbles,Def Fumble Recoveries,Def Hurries,Def Interceptions,Def Knockdowns,Def Misc Assists,Def Misc Forced Fumbles,Def Misc Fumble Recoveries,Def Misc Tackles,Def Missed Tackles,Def Passes Defended,Def QB Hits,Def Sack Yards,Def Sacks,Def Safeties,Def Special Team Assists,Def Special Team Bocks,Def Special Team Forced Fumbles,Def Special Team Fumble Recoveries,Def Special Team Tackles,Def Tackles,Def Tackles for Loss,Def Tackles for Loss Yards,Converse Defense Attempts,Converse Defense Success,Converse Pass Attempts,Converse Pass Success,Converse Rush Attempts,Converse Rush Success,Converse Turnover Success
c5a59daa-53a7-4de0-851f-fb12be893e9e 2016,2016,c5a59daa-53a7-4de0-851f-fb12be893e9e,0,1,0,0,24,2,9,36,3,350,3.7430000000000003,20,8,42,21,14,25,48,-109,9,1310,844,2100,11.152000000000001,19,383,31,73,73,388,42,580,24,4327,2227,845,62,4.423,44.193999999999996,48.548,0,274.22600000000006,23,63,2740,210,3,3010,12.3,16,85,85,20,2,246,100,861,2100,594,0,95,7.285,158,65.32,388,61,31,4327,103,10,42,73,73,4111,1382.4450000000004,93,42,216,37,3,16,24,4111,793,22.656999999999996,0,0,35,0,10,9,80,3,0,1,494,0,53,4935,10,96,10,9.6,39,39,10,1,96,16,0,8,9,5,4,0,0,1,3,0,-2,217,36,76,329,36,33.861,0,58,31,1219,33,1,31,195,83,42.56399999999999,10,7,70.0,26,20,76.923,48,26,54.167,217,223,889,401,562,7,5,84,10,40,0,0,2,7,99,63,68,161.0,26.0,2,10,1,1,0,54,672,60.0,233.0,0,0,2,1,0,0,0
a20471b4-a8d9-40c7-95ad-90cc30e46932 2016,2016,a20471b4-a8d9-40c7-95ad-90cc30e46932,0,0,0,0,40,0,11,51,0,374,4.548,18,18,61,42,19,44,37,-71,11,1701,731,2402,11.03,25,405,32,66,66,403,46,614,40,4445,2043,624,56,4.3069999999999995,39.089,43.214,0,241.174,19,65,2189,151,4,2420,9.038,21,55,0,26,0,235,100,827,2402,620,0,101,7.169,152,65.0,403,59,30,4445,84,8,42,66,66,4199,1661.293,102,48,246,35,2,25,40,4199,631,19.719,0,0,32,0,17,9,89,2,0,1,1080,0,46,5608,17,209,17,12.294,44,0,17,0,209,16,0,9,21,9,8,0,43,2,10,0,-4,222,36,91,349,30,30.897,1,53,26,896,47,0,44,210,98,46.667,17,7,41.176,35,27,77.143,66,40,60.606,200,405,854,365,587,8,8,70,17,47,0,1,7,15,76,88,83,285.0,40.0,0,7,0,0,3,53,654,77.0,381.0,0,0,2,1,2,1,0
33405046-04ee-4058-a950-d606f8c30852 2016,2016,33405046-04ee-4058-a950-d606f8c30852,2,2,1,0,20,2,9,36,7,380,3.1710000000000003,13,15,36,10,28,8,46,-102,9,1205,474,2089,9.949,27,392,22,71,71,414,32,585,20,4119,2030,584,74,4.332,39.0,42.635,0,320.58899999999994,34,72,2886,209,3,3155,10.412,22,79,79,34,2,354,103,882,2089,588,0,78,7.005,153,70.408,414,62,21,4119,56,5,65,71,71,3836,1443.045,97,32,283,38,0,13,20,3836,902,27.333000000000002,0,104,33,1,18,8,79,3,1,1,980,0,38,4932,14,253,14,18.070999999999998,100,100,14,2,253,16,0,13,20,11,13,2,49,0,9,0,-5,209,28,66,303,31,31.733,1,51,27,952,33,1,26,213,81,38.028,18,8,44.443999999999996,26,16,61.538000000000004,50,23,46.0,304,257,890,336,568,13,12,78,14,72,0,0,6,11,104,59,114,310.0,41.0,1,11,1,0,4,58,586,63.0,339.0,0,0,1,0,2,1,0
4254d319-1bc7-4f81-b4ab-b5e6f3402b69 2016,2016,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,0,4,0,0,29,0,8,41,4,453,3.5669999999999997,18,16,45,44,15,29,54,-114,8,1616,780,2761,11.732000000000001,10,337,21,45,45,355,39,571,29,4165,1404,447,70,4.715,42.67100000000001,45.928999999999995,0,330.05,37,59,2987,128,5,3215,9.172,22,25,0,29,0,266,109,926,2761,578,0,116,7.206,180,61.419,355,72,20,4165,84,18,72,45,45,3926,1528.8129999999999,87,39,239,35,0,15,29,3926,307,14.619000000000002,0,0,21,0,17,8,81,3,0,1,583,1,52,5090,17,234,17,13.765,53,38,17,4,234,16,0,16,19,9,12,0,73,2,8,0,-23,220,40,80,340,31,24.967,1,43,22,749,34,0,32,214,94,43.925,9,4,44.443999999999996,21,18,85.714,54,28,51.852,182,217,885,350,575,16,10,69,17,42,0,0,6,21,112,87,83,234.0,38.0,1,3,0,0,4,50,703,76.0,270.0,0,0,6,4,1,0,0
e6aa13a4-0055-48a9-bc41-be28dc106929 2016,2016,e6aa13a4-0055-48a9-bc41-be28dc106929,2,3,0,0,38,0,20,63,5,421,4.58,19,13,75,75,29,16,49,-114,20,1928,809,2693,13.262,21,382,23,76,76,374,35,530,38,4960,2267,587,48,4.467,41.708,46.729,0,214.39700000000002,21,68,2002,221,1,2243,11.375,21,73,0,24,0,273,104,847,2693,537,0,64,9.236,170,69.646,374,60,20,4960,53,7,68,76,76,4725,1364.976,116,35,235,37,0,19,38,4725,484,21.043000000000003,0,0,23,0,16,17,112,0,0,0,905,0,72,7236,12,279,12,23.25,90,90,12,3,279,16,0,17,8,4,10,2,36,0,4,0,-5,239,32,108,379,37,34.417,1,59,34,1239,57,0,56,178,75,42.135,14,8,57.143,36,28,77.778,63,39,61.905,275,143,914,425,669,17,8,67,12,49,0,0,4,7,103,89,81,228.0,34.0,0,28,2,0,2,46,639,64.0,274.0,0,0,4,1,2,1,0
f14bf5cc-9a82-4a38-bc15-d39f75ed5314 2016,2016,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,2,1,0,0,21,0,16,40,3,453,4.004,29,5,47,12,33,13,38,-90,16,1814,887,2491,12.948,16,319,36,88,88,306,36,553,21,3962,1471,424,76,4.349,38.645,45.788999999999994,0,330.519,31,76,2937,383,8,3480,6.966,24,19,0,29,0,202,98,850,2491,563,0,97,7.037000000000001,216,54.352,306,99,35,3962,72,19,56,88,88,3685,1434.364,75,36,277,36,3,23,21,3685,828,22.378,0,0,37,0,8,10,87,1,0,0,417,1,63,5568,17,204,17,12.0,37,8,17,1,204,16,0,18,13,10,10,2,59,0,3,0,0,194,25,99,318,38,30.816,0,54,30,1171,34,2,31,223,83,37.22,17,11,64.706,29,21,72.414,49,29,59.184,316,241,943,413,644,17,10,110,17,44,0,1,2,20,115,70,93,270.0,47.0,1,15,3,0,1,56,627,77.0,324.0,0,0,5,2,1,1,0
0d855753-ea21-4953-89f9-0e20aff9eb73 2016,2016,0d855753-ea21-4953-89f9-0e20aff9eb73,0,0,0,0,38,0,17,55,0,404,4.312,19,12,75,75,26,3,24,-50,17,1742,780,2820,11.14,24,478,27,98,98,472,67,664,38,5258,2438,592,57,4.474,42.351000000000006,48.263000000000005,0,255.00400000000002,22,66,2414,237,5,2751,9.609,17,59,0,23,0,221,107,969,2821,674,0,73,7.801,155,70.03,472,79,25,5258,50,15,42,98,98,5074,1537.8740000000007,102,69,184,27,7,18,38,5074,462,16.5,0,0,28,0,20,11,93,4,1,1,898,3,49,5693,9,109,9,12.110999999999999,30,0,9,0,109,16,0,11,17,9,12,0,6,2,6,0,10,265,25,105,395,34,30.656,2,57,28,981,50,1,49,220,107,48.636,15,13,86.667,41,33,80.488,68,45,66.176,244,385,887,366,578,11,12,70,9,71,2,0,4,15,98,67,106,213.0,30.0,1,11,0,0,2,65,643,65.0,251.0,0,0,2,0,3,2,0
f0e724b0-4cbf-495a-be47-013907608da9 2016,2016,f0e724b0-4cbf-495a-be47-013907608da9,0,0,0,0,21,0,15,36,0,458,4.408,17,7,47,13,24,53,52,-110,15,2019,803,1696,11.030999999999999,10,313,36,75,75,287,27,487,21,3166,1470,275,100,4.5089999999999995,39.77,44.02,0,450.91100000000006,28,65,3977,345,4,4402,9.391,36,33,0,23,0,216,99,831,1696,491,0,86,6.4479999999999995,141,58.452,287,63,35,3166,77,10,32,75,75,2911,1269.323,83,27,255,47,1,19,21,2911,749,19.711,0,0,38,0,11,12,72,3,0,2,869,2,24,4259,10,96,10,9.6,39,0,10,0,96,16,0,15,29,15,10,0,24,3,11,0,-4,152,19,116,287,21,33.429,0,53,18,702,34,0,33,222,78,35.135,19,10,52.632,18,15,83.333,44,30,68.182,254,330,982,316,515,12,8,84,10,45,2,0,10,17,93,73,79,154.0,33.0,1,24,2,3,3,78,728,66.0,239.0,0,0,0,0,2,2,0
de760528-1dc0-416a-a978-b510d20692ff 2016,2016,de760528-1dc0-416a-a978-b510d20692ff,1,2,0,0,28,0,20,51,3,399,4.341,12,7,58,58,38,4,39,-89,20,1732,799,2678,11.554,26,396,32,80,80,383,41,636,28,4425,1747,646,80,4.37,37.423,41.91,2,340.84400000000005,25,62,2919,310,2,3269,6.053,24,32,0,38,0,230,104,889,2678,646,0,111,6.85,209,59.288000000000004,383,101,31,4425,78,17,86,80,80,4136,1584.9979999999996,83,42,289,41,3,17,28,4136,544,21.76,1,0,25,0,17,9,83,2,0,1,671,1,52,5220,14,263,14,18.785999999999998,66,66,14,2,263,16,0,21,27,11,14,1,72,2,14,0,-49,229,42,97,368,28,28.963,1,60,21,782,47,1,43,214,87,40.654,10,5,50.0,34,27,79.41199999999999,54,35,64.815,186,442,869,352,561,17,11,79,14,56,0,0,12,20,94,68,103,360.0,48.0,2,13,2,4,5,56,683,105.0,436.0,0,0,4,1,0,0,0
2eff2a03-54d4-46ba-890e-2bc3925548f3 2016,2016,2eff2a03-54d4-46ba-890e-2bc3925548f3,1,0,0,0,14,0,9,24,1,375,3.339,18,10,30,30,21,11,45,-122,9,1252,752,1689,10.619000000000002,29,320,32,66,65,312,25,530,14,3313,1624,712,98,4.38,46.0,47.755,0,429.26799999999986,51,78,4508,152,1,4680,7.531000000000001,19,47,0,49,0,369,126,1091,1689,536,0,108,6.181,188,58.208999999999996,312,79,31,3313,74,20,45,66,65,2951,1280.735,69,26,362,49,1,5,14,2951,1122,23.872,0,0,47,0,12,8,59,1,0,0,430,2,36,3794,10,71,10,7.1,29,0,10,0,71,16,0,12,24,9,8,1,77,3,12,0,0,151,26,68,245,22,31.5,0,54,19,693,23,0,23,213,67,31.455,20,8,40.0,18,12,66.667,34,16,47.059,215,380,885,377,600,11,8,88,10,69,1,0,9,19,122,73,102,196.0,31.0,0,6,2,1,3,56,670,89.0,309.0,0,0,0,0,1,0,0
3d08af9e-c767-4f88-a7dc-b920c6d2b4a8 2016,2016,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,1,0,0,0,23,0,13,37,1,403,3.948,19,16,75,75,17,35,46,-117,13,1591,670,2585,12.015999999999998,14,369,24,59,57,368,30,548,23,4422,1837,426,72,4.248,39.859,44.028,1,301.6020000000001,26,64,2830,236,3,3126,8.3,28,62,0,30,0,249,117,970,2589,567,0,96,7.7989999999999995,177,64.903,368,52,22,4422,110,12,67,59,57,4124,1387.2299999999998,93,33,298,42,2,26,23,4124,808,23.086,0,0,35,0,12,9,87,1,0,0,654,3,54,5542,11,72,11,6.545,31,0,11,0,72,16,0,16,22,6,8,1,75,3,13,0,-21,203,25,85,313,37,31.028000000000002,1,53,33,1117,35,5,29,207,79,38.164,11,4,36.364000000000004,29,17,58.621,56,26,46.428999999999995,424,214,984,352,575,14,8,69,11,60,2,0,13,15,103,70,103,272.0,42.0,1,24,3,2,0,51,560,77.0,324.0,0,0,2,1,0,0,0
768c92aa-75ff-4a43-bcc0-f2798c2e1724 2017,2017,768c92aa-75ff-4a43-bcc0-f2798c2e1724,2,1,0,0,16,0,12,31,3,487,4.1419999999999995,11,16,48,48,18,45,67,-166,12,2017,856,1778,10.677999999999999,7,28,23,47,26,289,43,469,16,3086,1308,318,79,4.212,40.494,44.67100000000001,0,332.731,28,60,3199,210,6,3529,8.875,13,40,0,24,0,213,98,872,1778,476,0,92,6.483,140,60.714,289,60,23,3086,89,10,41,47,26,2825,1343.494,82,43,261,47,1,11,16,2825,640,20.0,1,0,32,0,16,7,74,5,1,0,681,7,37,4361,18,275,18,15.277999999999999,63,19,18,1,275,16,0,16,17,6,7,2,124,1,10,0,-13,149,24,105,278,33,35.0,0,56,29,1155,29,0,29,241,101,41.909,15,2,13.333,28,17,60.714,44,23,52.273,321,219,1015,388,594,13,7,91,18,40,0,0,7,12,121,82,71,156.0,27.0,0,24,0,3,3,64,694,77.0,254.0,1,0,0,0,1,0,0
4809ecb0-abd3-451d-9c4a-92a90b83ca06 2017,2017,4809ecb0-abd3-451d-9c4a-92a90b83ca06,2,1,0,0,24,0,4,31,3,360,3.8560000000000003,24,8,69,66,5,11,57,-136,4,1388,838,2111,10.166,19,30,24,65,65,373,28,588,24,3792,1681,519,83,4.353,40.663000000000004,44.518,0,361.27100000000013,30,64,3375,220,5,3695,7.324,14,27,0,37,0,271,137,1154,2111,602,0,108,6.2989999999999995,176,61.96,373,75,24,3792,78,21,42,65,65,3535,1507.4900000000002,78,30,257,33,1,21,24,3535,834,20.85,0,0,40,0,16,12,67,5,4,0,665,0,28,4013,9,99,9,11.0,30,30,9,1,99,16,0,9,23,8,6,2,52,2,13,0,-20,187,31,66,284,23,33.13,0,54,21,762,29,0,26,202,64,31.683000000000003,24,7,29.166999999999998,21,16,76.19,38,20,52.632,251,240,880,352,534,7,6,83,9,52,0,0,11,19,110,57,89,185.0,30.0,2,23,3,2,2,55,629,75.0,301.0,0,0,1,0,1,1,0
5fee86ae-74ab-4bdd-8416-42a9dd9964f3 2017,2017,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,0,0,0,0,19,0,13,32,0,427,3.986,14,15,75,75,18,20,52,-95,13,1702,732,1975,10.839,14,28,27,69,69,323,18,496,19,3501,1526,502,94,4.188,40.5,46.574,0,393.69599999999997,33,70,3807,491,4,4378,4.5,22,25,0,38,0,171,119,1035,1963,510,0,85,6.865,161,63.333,323,55,27,3501,76,12,44,69,69,3182,1262.683,86,20,319,47,5,14,19,3182,683,20.088,0,0,34,0,14,7,72,4,1,1,459,1,45,4404,11,151,11,13.727,48,0,11,0,151,16,0,9,25,12,9,0,20,2,12,0,-8,157,35,77,269,30,33.034,1,57,25,958,29,0,29,228,81,35.525999999999996,13,7,53.846000000000004,19,14,73.684,33,18,54.545,259,455,900,338,568,8,9,120,11,55,0,0,8,14,103,62,95,155.0,28.0,0,23,0,1,4,58,641,73.0,250.0,1,0,2,0,1,1,0
97354895-8c77-4fd4-a860-32e62ea7382a 2017,2017,97354895-8c77-4fd4-a860-32e62ea7382a,0,0,1,0,32,0,16,49,1,448,4.217,37,13,44,14,30,5,38,-83,16,1889,953,2650,11.874,12,34,30,64,64,389,36,584,32,4619,1969,538,58,4.0889999999999995,40.516999999999996,43.361999999999995,0,237.18,24,60,2350,105,3,2515,8.219,21,40,0,32,0,263,95,835,2650,587,0,101,7.869,147,66.26899999999999,389,55,30,4619,64,8,44,64,64,4418,1558.099,102,36,201,35,0,12,32,4418,622,22.214000000000002,0,103,28,1,20,20,99,1,0,0,1095,2,40,6228,12,114,12,9.5,39,0,12,0,114,16,0,9,13,4,5,0,0,2,7,0,-24,232,50,107,389,40,32.175,0,62,37,1287,47,0,45,202,82,40.594,13,8,61.538000000000004,38,30,78.947,70,42,60.0,205,356,887,402,621,9,4,98,12,43,0,0,6,8,95,67,93,299.0,42.0,2,20,3,0,2,73,682,64.0,302.0,0,0,2,2,0,0,0
ad4ae08f-d808-42d5-a1e6-e9bc4e34d123 2017,2017,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,0,3,0,0,25,0,6,34,3,377,3.623,11,18,25,12,16,12,48,-116,6,1366,644,1628,11.138,12,28,27,77,77,304,27,488,25,3386,1758,537,89,4.147,41.261,46.602,1,364.93,32,63,3631,410,3,4101,8.702,19,40,0,47,0,409,110,1027,1628,510,0,73,6.638999999999999,141,59.608000000000004,304,75,27,3386,70,12,20,77,77,3122,1247.212,86,31,264,40,1,31,25,3122,670,19.706,0,0,34,0,9,4,67,0,0,1,811,0,31,4210,11,339,11,30.818,101,89,11,3,339,16,0,4,22,11,2,0,0,2,9,0,-4,165,30,72,267,20,32.842,1,51,18,624,34,0,32,199,67,33.668,12,5,41.667,20,16,80.0,43,24,55.81399999999999,321,175,986,357,588,4,3,113,11,52,2,0,4,18,90,73,100,278.0,41.0,0,23,2,0,4,63,665,84.0,384.0,0,0,0,0,0,0,0
d5a2eb42-8065-4174-ab79-0a6fa820e35e 2017,2017,d5a2eb42-8065-4174-ab79-0a6fa820e35e,0,1,0,0,15,0,11,27,1,384,4.4639999999999995,16,3,59,26,22,51,30,-81,11,1714,863,1794,11.337,21,41,37,56,56,312,22,566,15,3537,1743,577,82,4.197,40.802,47.247,1,339.9190000000001,24,67,3305,482,2,3827,5.816,19,25,0,38,0,221,110,924,1794,574,0,139,6.162000000000001,180,54.355,312,65,37,3537,80,28,67,56,56,3228,1543.1070000000002,61,22,309,50,1,20,15,3228,790,22.570999999999998,0,0,35,0,4,4,57,4,0,0,471,2,33,3350,7,97,7,13.857000000000001,56,56,7,1,97,16,0,14,25,13,6,0,11,2,10,0,-27,157,36,97,290,20,27.35,0,54,15,547,26,0,25,216,73,33.796,23,12,52.174,21,13,61.905,39,19,48.718,322,512,967,401,584,14,7,86,7,34,0,0,6,27,143,73,77,197.0,34.0,0,9,2,0,3,61,645,97.0,354.0,0,0,0,0,1,1,0
ebd87119-b331-4469-9ea6-d51fe3ce2f1c 2017,2017,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,3,3,1,0,20,1,14,42,8,460,4.035,22,16,50,18,29,6,56,-127,14,1856,959,1729,8.912,11,28,28,66,48,363,31,561,20,3235,1506,449,85,4.296,40.81,44.821000000000005,1,360.882,40,67,3428,277,3,3765,10.062999999999999,27,77,77,32,1,322,91,749,1729,567,0,95,5.705,166,64.021,363,57,28,3235,83,13,30,66,48,3030,1361.517,81,31,205,27,3,21,20,3030,936,27.529,0,96,34,1,5,12,90,2,0,0,615,1,55,5601,22,385,22,17.5,63,63,22,3,385,16,0,16,19,4,12,2,82,2,13,1,-17,168,32,111,311,37,36.583,1,57,34,1317,39,0,39,223,76,34.080999999999996,16,10,62.5,27,20,74.074,52,30,57.692,202,419,869,348,579,15,12,121,22,45,0,1,9,15,101,83,99,280.0,41.0,0,13,1,0,4,61,667,90.0,389.0,0,0,2,1,1,0,0
cb2f9f1f-ac67-424e-9e72-1475cb0ed398 2017,2017,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,0,0,1,1,29,0,12,43,1,437,3.815,18,21,29,29,20,10,37,-95,12,1667,811,2356,11.807,18,24,23,97,97,384,37,584,29,4534,2178,646,64,4.427,39.781,43.172,0,283.338,26,62,2546,177,2,2763,6.9,20,27,0,30,0,207,101,896,2356,590,0,105,7.685,145,65.085,384,67,23,4534,63,15,32,97,97,4380,1467.933,94,38,154,24,4,8,29,4380,630,19.090999999999998,0,96,33,1,19,13,90,0,0,1,906,2,46,5681,16,184,16,11.5,41,0,16,0,184,16,0,12,15,5,6,0,5,3,7,0,-30,217,35,96,348,38,34.324,1,53,35,1270,39,1,37,209,92,44.019,8,3,37.5,29,22,75.862,63,32,50.794,202,461,814,318,523,11,6,108,16,42,0,0,6,14,137,80,104,393.0,56.0,1,27,2,1,1,55,612,98.0,481.0,0,0,3,2,1,0,0
82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9 2017,2017,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,0,1,0,0,13,0,11,25,1,451,3.6830000000000003,17,10,35,22,14,40,52,-121,11,1661,944,1580,11.319,17,38,31,80,80,285,14,472,13,3226,1646,545,85,4.381,43.143,44.81,1,368.01499999999993,28,61,3624,80,3,3764,6.0,13,30,0,27,0,162,92,779,1580,487,0,78,6.624,170,58.522,285,56,31,3226,100,9,49,80,80,2892,1362.833,79,16,334,56,3,33,13,2892,590,21.070999999999998,0,0,28,0,7,7,70,1,0,0,441,0,46,4385,13,215,13,16.538,33,26,13,1,215,16,0,11,20,6,7,0,32,2,12,0,-21,148,25,94,267,34,32.061,1,54,29,1058,24,0,22,228,87,38.158,17,8,47.059,17,9,52.941,40,16,40.0,330,242,949,345,546,11,5,103,13,40,0,0,10,8,101,69,73,177.0,25.0,2,5,3,0,4,37,619,69.0,281.0,1,0,1,0,0,0,0
f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de 2017,2017,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,5,2,0,0,21,1,18,47,8,527,4.292,22,17,90,90,38,25,43,-95,18,2262,987,1784,11.759,20,34,32,75,75,316,26,517,21,3716,1932,625,88,4.316,39.391,44.08,1,375.501,29,65,3427,228,9,3835,9.559,30,72,63,34,1,325,112,936,1784,527,0,94,7.051,173,59.961999999999996,316,58,32,3716,103,13,49,75,75,3593,1336.486,84,29,123,24,1,26,21,3593,551,22.04,0,0,25,0,12,7,92,3,1,2,817,8,48,5439,21,294,21,14.0,67,51,21,2,294,16,1,17,24,10,12,5,263,4,10,0,-6,193,38,101,332,35,31.256999999999998,0,56,30,1094,41,1,37,227,85,37.445,13,10,76.923,28,24,85.714,50,32,64.0,185,163,818,306,523,17,11,126,21,41,0,0,8,16,94,81,105,356.0,55.0,0,15,2,0,3,57,633,83.0,335.0,2,1,5,3,1,0,0
82d2d380-3834-4938-835f-aec541e5ece7 2017,2017,82d2d380-3834-4938-835f-aec541e5ece7,2,2,0,0,28,0,8,40,4,448,4.112,10,3,49,49,12,27,40,-76,8,1842,762,2236,12.187000000000001,4,27,24,72,72,299,35,516,28,3644,1408,297,92,4.296,41.293,48.989,0,395.273,32,68,3799,608,5,4507,8.457,20,49,0,35,0,296,124,1050,2236,525,0,112,6.941,180,56.952,299,74,24,3644,95,17,54,72,72,3278,1434.1700000000005,82,36,366,54,3,13,28,3278,558,20.666999999999998,0,0,27,0,11,9,76,1,0,0,547,2,49,4764,11,144,11,13.091,82,82,11,2,144,16,0,13,25,11,5,2,105,1,13,0,4,180,47,86,313,25,30.32,0,55,20,758,35,0,32,209,76,36.364000000000004,10,5,50.0,25,18,72.0,42,22,52.381,280,467,888,326,497,12,4,109,11,34,2,0,9,19,92,58,71,200.0,32.0,1,26,0,1,5,58,608,85.0,280.0,0,0,4,1,1,1,0
d26a1ca5-722d-4274-8f97-c92e49c96315 2017,2017,d26a1ca5-722d-4274-8f97-c92e49c96315,1,0,0,0,14,0,18,33,1,443,4.138,25,13,75,75,25,22,49,-131,18,1833,723,2094,11.092,14,19,18,75,75,306,16,484,14,3394,1300,418,75,4.268,44.56,49.707,0,320.1350000000001,28,74,3342,286,5,3728,8.472000000000001,9,46,0,36,0,305,85,785,2094,496,0,86,6.843,154,61.693999999999996,306,61,18,3394,68,17,24,75,75,3191,1298.977,77,19,203,35,1,24,14,3191,618,22.070999999999998,1,0,28,0,19,9,80,1,0,0,750,0,47,5120,12,154,12,12.833,33,0,12,0,154,16,0,11,10,8,9,1,10,2,1,0,-7,157,36,97,290,42,31.976,1,52,35,1311,33,1,31,202,71,35.149,10,5,50.0,21,15,71.429,40,21,52.5,283,493,903,393,627,11,8,132,12,35,0,0,1,18,95,74,90,272.0,43.0,0,21,0,0,1,61,620,67.0,275.0,0,0,0,0,0,0,0
ce92bd47-93d5-4fe9-ada4-0fc681e6caa0 2017,2017,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,2,2,0,0,19,0,8,31,4,457,4.053,34,9,40,23,14,38,38,-65,8,1852,1049,2041,11.048,17,37,32,54,54,332,26,551,19,3668,1627,573,76,4.186,41.068000000000005,45.365,2,309.7890000000001,24,60,3039,258,3,3357,8.561,22,44,0,41,0,351,113,885,2041,566,0,107,6.481,144,58.657,332,76,32,3668,86,22,42,54,54,3333,1462.105,73,27,335,52,2,18,19,3333,768,22.588,0,0,34,0,10,5,73,6,0,0,497,2,45,4309,10,237,10,23.7,103,103,10,2,237,16,0,8,26,12,7,2,58,3,11,0,-5,180,25,92,297,32,28.8,2,53,24,864,27,0,27,241,94,39.004,20,7,35.0,21,11,52.381,48,19,39.583,228,426,814,310,506,8,7,96,10,41,0,0,5,25,93,62,77,175.0,33.0,0,6,3,0,6,51,586,78.0,293.0,0,0,4,2,0,0,0
