Key,Player Name,Player Team,Season,Position,Games Played,Games Started,Season Age,Rec Receptions,Rec Red Zone Targets,Rec Touchdowns,Rec Yards,Fumbles,Lost Fumbles,Rush Attempts,Rush Avg Yards,Rush Red Zone Attempts,Rush Scrambles,Rush Touchdowns,Rush Yards,Passing Completion Pct,Passing Hurries,Passing Interceptions,Passing Redzone Attempts,Passing Touchdowns,Passing Yards,Field Goal Attempts,Field Goal Longest,Field Goal Made,Field Goal Yards,Extra Pts Attempts,Extra Pts Made
931dbb14-36ac-4044-a61e-5f11854f0383 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Leonte Carroo,Dolphins,2018,WR,9,0,24,2.0,0.0,1.0,94.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,
58ea6518-6fb7-4e5a-a586-7202d4c5f07e 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Charone Peake,Jets,2016,WR,15,1,24,19.0,1.0,0.0,186.0,0.0,0.0,,,,,,,,,,,,,,,,,,
58ea6518-6fb7-4e5a-a586-7202d4c5f07e 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Charone Peake,Jets,2017,WR,3,0,25,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
58ea6518-6fb7-4e5a-a586-7202d4c5f07e 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Charone Peake,Jets,2018,WR,13,0,26,2.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,
e81fb788-1478-4936-ae12-f6ed7ec23476 2016 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Robby Anderson,Jets,2016,WR,16,8,23,42.0,2.0,2.0,587.0,1.0,1.0,3.0,14.0,0.0,0.0,0.0,42.0,,,,,,,,,,,,
e81fb788-1478-4936-ae12-f6ed7ec23476 2017 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Robby Anderson,Jets,2017,WR,16,15,24,63.0,3.0,7.0,941.0,,,3.0,3.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
e81fb788-1478-4936-ae12-f6ed7ec23476 2018 5fee86ae-74ab-4bdd-8416-42a9dd9964f3,Robby Anderson,Jets,2018,WR,14,9,25,50.0,7.0,6.0,752.0,2.0,2.0,2.0,-4.0,0.0,0.0,0.0,-8.0,,,,,,,,,,,,
6bb4d6f8-c8fb-4ca7-a416-a7010526114d 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Alex Erickson,Bengals,2016,WR,16,0,24,6.0,0.0,0.0,71.0,3.0,0.0,,,,,,,,,,,,,,,,,,
6bb4d6f8-c8fb-4ca7-a416-a7010526114d 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Alex Erickson,Bengals,2017,WR,16,0,25,12.0,0.0,1.0,180.0,6.0,1.0,5.0,3.2,0.0,0.0,0.0,16.0,,,,,,,,,,,,
6bb4d6f8-c8fb-4ca7-a416-a7010526114d 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Alex Erickson,Bengals,2018,WR,16,6,26,20.0,1.0,0.0,167.0,1.0,1.0,3.0,7.332999999999998,0.0,0.0,0.0,22.0,,,,,,,,,,,,
76a5edec-5ff7-49fa-a8ec-5768a372279d 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Boyd,Bengals,2016,WR,16,2,22,54.0,6.0,1.0,603.0,1.0,1.0,4.0,14.5,0.0,0.0,0.0,58.0,,,,,,,,,,,,
76a5edec-5ff7-49fa-a8ec-5768a372279d 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Boyd,Bengals,2017,WR,10,1,23,22.0,1.0,2.0,225.0,,,,,,,,,,,,,,,,,,,,
76a5edec-5ff7-49fa-a8ec-5768a372279d 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Tyler Boyd,Bengals,2018,WR,14,14,24,76.0,6.0,7.0,1028.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
aa759477-6206-4984-ab9c-eb213abfd020 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Jake Kumerow,Bengals,2016,WR,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
aa759477-6206-4984-ab9c-eb213abfd020 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Jake Kumerow,Packers,2018,WR,5,2,26,8.0,0.0,1.0,103.0,,,,,,,,,,,,,,,,,,,,
fa6b16fe-d3cd-4296-a0e6-03ad13d27a57 2016 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cody Core,Bengals,2016,WR,8,4,22,17.0,0.0,0.0,200.0,,,,,,,,,,,,,,,,,,,,
fa6b16fe-d3cd-4296-a0e6-03ad13d27a57 2017 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cody Core,Bengals,2017,WR,13,0,23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
fa6b16fe-d3cd-4296-a0e6-03ad13d27a57 2018 ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cody Core,Bengals,2018,WR,14,3,24,13.0,1.0,1.0,160.0,,,,,,,,,,,,,,,,,,,,
6efb8027-b537-4dd1-883f-459450708ad4 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Corey Coleman,Browns,2016,WR,10,10,22,33.0,1.0,3.0,413.0,,,2.0,5.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
6efb8027-b537-4dd1-883f-459450708ad4 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Corey Coleman,Browns,2017,WR,9,8,23,23.0,3.0,2.0,305.0,,,,,,,,,,,,,,,,,,,,
6efb8027-b537-4dd1-883f-459450708ad4 2018 97354895-8c77-4fd4-a860-32e62ea7382a,Corey Coleman,Patriots,2018,WR,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,
6efb8027-b537-4dd1-883f-459450708ad4 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Corey Coleman,Giants,2018,WR,8,1,24,5.0,0.0,0.0,71.0,,,1.0,5.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,
7e34053d-00bf-4f3f-a464-329c8f5057d0 2016 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Rashard Higgins,Browns,2016,WR,16,0,22,6.0,1.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,
7e34053d-00bf-4f3f-a464-329c8f5057d0 2017 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Rashard Higgins,Browns,2017,WR,15,4,23,27.0,1.0,2.0,312.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
7e34053d-00bf-4f3f-a464-329c8f5057d0 2018 d5a2eb42-8065-4174-ab79-0a6fa820e35e,Rashard Higgins,Browns,2018,WR,13,1,24,39.0,3.0,4.0,572.0,2.0,1.0,,,,,,,,,,,,,,,,,,
0b504d67-639b-4ba8-979a-498a3086257b 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Chris Moore,Ravens,2016,WR,15,0,23,7.0,0.0,0.0,46.0,1.0,0.0,3.0,6.332999999999998,0.0,0.0,0.0,19.0,,,,,,,,,,,,
0b504d67-639b-4ba8-979a-498a3086257b 2017 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Chris Moore,Ravens,2017,WR,13,4,24,18.0,2.0,3.0,248.0,0.0,0.0,2.0,-4.5,0.0,0.0,0.0,-9.0,,,,,,,,,,,,
0b504d67-639b-4ba8-979a-498a3086257b 2018 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Chris Moore,Ravens,2018,WR,16,0,25,19.0,1.0,1.0,196.0,,,5.0,3.4,0.0,0.0,0.0,17.0,,,,,,,,,,,,
b10b366e-6de8-44fb-ba02-1156bb8b3b09 2016 ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Keenan Reynolds,Ravens,2016,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
b10b366e-6de8-44fb-ba02-1156bb8b3b09 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Keenan Reynolds,Seahawks,2018,WR,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
bb818cdc-cc6e-4e57-90bd-5a9d5f23f48e 2016 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Eli Rogers,Steelers,2016,WR,13,8,24,48.0,3.0,3.0,594.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
bb818cdc-cc6e-4e57-90bd-5a9d5f23f48e 2017 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Eli Rogers,Steelers,2017,WR,14,4,25,18.0,4.0,1.0,149.0,1.0,1.0,,,,,,,,,,,,,,,,,,
bb818cdc-cc6e-4e57-90bd-5a9d5f23f48e 2018 cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Eli Rogers,Steelers,2018,WR,3,3,26,12.0,0.0,0.0,79.0,1.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,
331daf6e-84ba-4944-b956-05c8f4bd4663 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Tevaun Smith,Colts,2016,WR,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,
331daf6e-84ba-4944-b956-05c8f4bd4663 2018 f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Tevaun Smith,Jaguars,2018,WR,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,
958c9833-2e55-411a-8e0e-ecc229bbeb14 2016 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Chester Rogers,Colts,2016,WR,14,2,22,19.0,1.0,0.0,273.0,2.0,0.0,,,,,,,,,,,,,,,,,,
958c9833-2e55-411a-8e0e-ecc229bbeb14 2017 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Chester Rogers,Colts,2017,WR,11,4,23,23.0,0.0,1.0,284.0,,,3.0,2.667,0.0,0.0,0.0,8.0,,,,,,,,,,,,
958c9833-2e55-411a-8e0e-ecc229bbeb14 2018 82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Chester Rogers,Colts,2018,WR,16,10,24,53.0,2.0,2.0,485.0,1.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,,,,,,,,,,,,
095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30 2016 82d2d380-3834-4938-835f-aec541e5ece7,Will Fuller V,Texans,2016,WR,14,13,22,47.0,4.0,2.0,635.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,
095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30 2017 82d2d380-3834-4938-835f-aec541e5ece7,Will Fuller V,Texans,2017,WR,10,10,23,28.0,4.0,7.0,423.0,,,2.0,4.5,0.0,0.0,0.0,9.0,,,,,,,,,,,,
095e0c1a-0bea-4bc6-868f-e4bbe2ce6c30 2018 82d2d380-3834-4938-835f-aec541e5ece7,Will Fuller V,Texans,2018,WR,7,7,24,32.0,2.0,4.0,503.0,,,,,,,,,,,,,,,,,,,,
b4e5a9af-6d00-4d51-9bb9-c7d5f69898df 2016 d26a1ca5-722d-4274-8f97-c92e49c96315,Tajae Sharpe,Titans,2016,WR,16,10,22,41.0,1.0,2.0,522.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
b4e5a9af-6d00-4d51-9bb9-c7d5f69898df 2018 d26a1ca5-722d-4274-8f97-c92e49c96315,Tajae Sharpe,Titans,2018,WR,16,13,24,26.0,6.0,2.0,316.0,,,1.0,16.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,
01d8aee3-e1c4-4988-970a-8c0c2d08bd83 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Tyreek Hill,Chiefs,2016,WR,16,1,22,61.0,6.0,6.0,593.0,4.0,1.0,24.0,11.125,2.0,0.0,3.0,267.0,,,,,,,,,,,,
01d8aee3-e1c4-4988-970a-8c0c2d08bd83 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Tyreek Hill,Chiefs,2017,WR,15,13,23,75.0,2.0,7.0,1183.0,2.0,0.0,17.0,3.471,1.0,0.0,0.0,59.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,
01d8aee3-e1c4-4988-970a-8c0c2d08bd83 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Tyreek Hill,Chiefs,2018,WR,16,16,24,87.0,9.0,12.0,1479.0,0.0,0.0,22.0,6.864,3.0,0.0,1.0,151.0,,,,,,,,,,,,
46b16198-116f-4913-85db-2bc21462bd66 2016 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Demarcus Robinson,Chiefs,2016,WR,16,0,22,,,,,,,,,,,,,,,,,,,,,,,,
46b16198-116f-4913-85db-2bc21462bd66 2017 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Demarcus Robinson,Chiefs,2017,WR,16,8,23,21.0,0.0,0.0,212.0,,,,,,,,,,,,,,,,,,,,
46b16198-116f-4913-85db-2bc21462bd66 2018 6680d28d-d4d2-49f6-aace-5292d3ec02c2,Demarcus Robinson,Chiefs,2018,WR,16,5,24,22.0,3.0,4.0,288.0,,,,,,,,,,,,,,,,,,,,
0ee05dd7-e99e-43c8-ba2b-0922be1d8be1 2016 1c1cec48-6352-4556-b789-35304c1a6ae1,Johnny Holton,Raiders,2016,WR,15,0,26,2.0,0.0,0.0,34.0,1.0,1.0,6.0,7.167000000000002,0.0,0.0,0.0,43.0,,,,,,,,,,,,
0ee05dd7-e99e-43c8-ba2b-0922be1d8be1 2017 1c1cec48-6352-4556-b789-35304c1a6ae1,Johnny Holton,Raiders,2017,WR,16,1,27,9.0,0.0,3.0,218.0,3.0,2.0,,,,,,,,,,,,,,,,,,
0ee05dd7-e99e-43c8-ba2b-0922be1d8be1 2018 1c1cec48-6352-4556-b789-35304c1a6ae1,Johnny Holton,Raiders,2018,WR,1,0,28,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1ffc735b-74d8-44d2-ab32-00c5485c799f 2016 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Sterling Shepard,Giants,2016,WR,16,16,23,65.0,6.0,8.0,683.0,,,3.0,10.333,0.0,0.0,0.0,31.0,,,,,,,,,,,,
1ffc735b-74d8-44d2-ab32-00c5485c799f 2017 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Sterling Shepard,Giants,2017,WR,11,10,24,59.0,5.0,2.0,731.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,
1ffc735b-74d8-44d2-ab32-00c5485c799f 2018 04aa1c9d-66da-489d-b16a-1dee3f2eec4d,Sterling Shepard,Giants,2018,WR,16,16,25,66.0,7.0,4.0,872.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,33.0,,,,,,,,,,,,
c1ca7e3d-f072-41c7-8017-53401dbdd4d4 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Maurice Harris,Redskins,2016,WR,10,0,24,8.0,0.0,0.0,66.0,1.0,0.0,,,,,,,,,,,,,,,,,,
c1ca7e3d-f072-41c7-8017-53401dbdd4d4 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Maurice Harris,Redskins,2017,WR,6,0,25,4.0,0.0,1.0,62.0,,,,,,,,,,,,,,,,,,,,
c1ca7e3d-f072-41c7-8017-53401dbdd4d4 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Maurice Harris,Redskins,2018,WR,12,7,26,28.0,2.0,0.0,304.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,
c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6 2016 22052ff7-c065-42ee-bc8f-c4691c50e624,Josh Doctson,Redskins,2016,WR,2,0,24,2.0,1.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,
c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Josh Doctson,Redskins,2017,WR,16,14,25,35.0,5.0,6.0,502.0,,,1.0,-14.0,0.0,0.0,0.0,-14.0,,,,,,,,,,,,
c80914e5-5b9b-4ed8-a993-bcdf5f77f5f6 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Josh Doctson,Redskins,2018,WR,15,12,26,44.0,3.0,2.0,532.0,,,,,,,,,,,,,,,,,,,,
5b496c58-83ef-4763-b1e0-5f052af46b3e 2016 7b112545-38e6-483c-a55c-96cf6ee49cb8,Kevin White,Bears,2016,WR,4,4,24,19.0,3.0,0.0,187.0,,,1.0,9.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,
5b496c58-83ef-4763-b1e0-5f052af46b3e 2017 7b112545-38e6-483c-a55c-96cf6ee49cb8,Kevin White,Bears,2017,WR,1,1,25,2.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,
5b496c58-83ef-4763-b1e0-5f052af46b3e 2018 7b112545-38e6-483c-a55c-96cf6ee49cb8,Kevin White,Bears,2018,WR,9,0,26,4.0,0.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,
bc175901-4a1f-4132-abb4-e49cc7d35e12 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Trevor Davis,Packers,2016,WR,11,0,23,3.0,0.0,1.0,24.0,2.0,1.0,,,,,,,,,,,,,,,,,,
bc175901-4a1f-4132-abb4-e49cc7d35e12 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Trevor Davis,Packers,2017,WR,16,0,24,5.0,0.0,0.0,70.0,,,2.0,6.5,0.0,0.0,0.0,13.0,,,,,,,,,,,,
bc175901-4a1f-4132-abb4-e49cc7d35e12 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Trevor Davis,Packers,2018,WR,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
cadecca8-a102-43a5-9a0c-f7cef0b9a579 2016 a20471b4-a8d9-40c7-95ad-90cc30e46932,Geronimo Allison,Packers,2016,WR,10,2,22,12.0,2.0,2.0,202.0,,,,,,,,,,,,,,,,,,,,
cadecca8-a102-43a5-9a0c-f7cef0b9a579 2017 a20471b4-a8d9-40c7-95ad-90cc30e46932,Geronimo Allison,Packers,2017,WR,15,2,23,23.0,0.0,0.0,253.0,2.0,1.0,,,,,,,,,,,,,,,,,,
cadecca8-a102-43a5-9a0c-f7cef0b9a579 2018 a20471b4-a8d9-40c7-95ad-90cc30e46932,Geronimo Allison,Packers,2018,WR,5,4,24,20.0,0.0,2.0,303.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2e0badcd-b78c-40ee-a83b-a1bbb36bc545 2016 33405046-04ee-4058-a950-d606f8c30852,Laquon Treadwell,Vikings,2016,WR,9,1,21,1.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,
2e0badcd-b78c-40ee-a83b-a1bbb36bc545 2017 33405046-04ee-4058-a950-d606f8c30852,Laquon Treadwell,Vikings,2017,WR,16,7,22,20.0,1.0,0.0,200.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2e0badcd-b78c-40ee-a83b-a1bbb36bc545 2018 33405046-04ee-4058-a950-d606f8c30852,Laquon Treadwell,Vikings,2018,WR,15,7,23,35.0,2.0,1.0,302.0,,,,,,,,,,,,,,,,,,,,
260e8f87-1d08-4c69-8e2b-afa825c1a68a 2016 e6aa13a4-0055-48a9-bc41-be28dc106929,J.D. McKissic,Falcons,2016,WR,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,
260e8f87-1d08-4c69-8e2b-afa825c1a68a 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,J.D. McKissic,Seahawks,2016,WR,1,0,23,2.0,0.0,0.0,16.0,,,1.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
260e8f87-1d08-4c69-8e2b-afa825c1a68a 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,J.D. McKissic,Seahawks,2017,WR,13,1,24,34.0,1.0,2.0,266.0,,,46.0,4.065,3.0,0.0,1.0,187.0,,,,,,,,,,,,
260e8f87-1d08-4c69-8e2b-afa825c1a68a 2018 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,J.D. McKissic,Seahawks,2018,WR,5,0,25,0.0,0.0,0.0,0.0,,,3.0,2.667,1.0,0.0,0.0,8.0,,,,,,,,,,,,
48d7bc31-808f-423c-afc8-45c2c5dfa45f 2016 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Damiere Byrd,Panthers,2016,WR,1,0,23,1.0,0.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,
48d7bc31-808f-423c-afc8-45c2c5dfa45f 2017 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Damiere Byrd,Panthers,2017,WR,8,3,24,10.0,3.0,2.0,105.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,
48d7bc31-808f-423c-afc8-45c2c5dfa45f 2018 f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Damiere Byrd,Panthers,2018,WR,8,0,25,1.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,
90c1756d-1f47-41b7-89fe-b113c9850bc1 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Michael Thomas,Saints,2016,WR,15,12,23,92.0,12.0,9.0,1137.0,2.0,2.0,,,,,,,,,,,,,,,,,,
90c1756d-1f47-41b7-89fe-b113c9850bc1 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Michael Thomas,Saints,2017,WR,16,14,24,104.0,7.0,5.0,1245.0,,,,,,,,,,,,,,,,,,,,
90c1756d-1f47-41b7-89fe-b113c9850bc1 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Michael Thomas,Saints,2018,WR,16,16,25,125.0,21.0,9.0,1405.0,2.0,2.0,,,,,,,,,,,,,,,,,,
b103b096-6be9-4f87-9ae4-5d217f560685 2016 0d855753-ea21-4953-89f9-0e20aff9eb73,Tommylee Lewis,Saints,2016,WR,12,1,24,7.0,0.0,0.0,76.0,2.0,0.0,3.0,3.667,1.0,0.0,0.0,11.0,,,,,,,,,,,,
b103b096-6be9-4f87-9ae4-5d217f560685 2017 0d855753-ea21-4953-89f9-0e20aff9eb73,Tommylee Lewis,Saints,2017,WR,15,0,25,10.0,1.0,1.0,116.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,
b103b096-6be9-4f87-9ae4-5d217f560685 2018 0d855753-ea21-4953-89f9-0e20aff9eb73,Tommylee Lewis,Saints,2018,WR,7,3,26,3.0,0.0,1.0,60.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,10.0,,,,,,,,,,,,
4f724338-aa8c-436d-90b2-45299572c53e 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Pharoh Cooper,Rams,2016,WR,10,3,21,14.0,0.0,0.0,106.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
4f724338-aa8c-436d-90b2-45299572c53e 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Pharoh Cooper,Rams,2017,WR,16,1,22,11.0,0.0,0.0,84.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,
4f724338-aa8c-436d-90b2-45299572c53e 2018 de760528-1dc0-416a-a978-b510d20692ff,Pharoh Cooper,Cardinals,2018,WR,2,0,23,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
4f724338-aa8c-436d-90b2-45299572c53e 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Pharoh Cooper,Rams,2018,WR,5,0,23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
502b3a6c-e965-478a-858e-964b4ac2296c 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Tavon Austin,Rams,2016,WR,15,15,26,58.0,5.0,3.0,509.0,5.0,1.0,28.0,5.6789999999999985,2.0,0.0,1.0,159.0,,,,,,,,,,,,
502b3a6c-e965-478a-858e-964b4ac2296c 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Tavon Austin,Rams,2017,WR,16,9,27,13.0,1.0,0.0,47.0,5.0,4.0,59.0,4.5760000000000005,3.0,0.0,1.0,270.0,,,,,,,,,,,,
502b3a6c-e965-478a-858e-964b4ac2296c 2018 e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Tavon Austin,Cowboys,2018,WR,7,0,28,8.0,1.0,2.0,140.0,,,6.0,9.167,0.0,0.0,0.0,55.0,,,,,,,,,,,,
88856dfa-45ce-4b6e-bbf7-4f8413ac89ca 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Mike Thomas,Rams,2016,WR,15,0,22,3.0,0.0,0.0,37.0,1.0,1.0,,,,,,,,,,,,,,,,,,
88856dfa-45ce-4b6e-bbf7-4f8413ac89ca 2017 2eff2a03-54d4-46ba-890e-2bc3925548f3,Mike Thomas,Rams,2017,WR,8,1,23,5.0,0.0,0.0,93.0,1.0,0.0,,,,,,,,,,,,,,,,,,
88856dfa-45ce-4b6e-bbf7-4f8413ac89ca 2018 2eff2a03-54d4-46ba-890e-2bc3925548f3,Mike Thomas,Rams,2018,WR,1,0,24,,,,,,,,,,,,,,,,,,,,,,,,
f8ca735c-2779-4d0c-914e-e58e11c2356d 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Brian Quick,Rams,2016,WR,16,8,27,41.0,4.0,3.0,564.0,,,,,,,,,,,,,,,,,,,,
f8ca735c-2779-4d0c-914e-e58e11c2356d 2017 22052ff7-c065-42ee-bc8f-c4691c50e624,Brian Quick,Redskins,2017,WR,11,1,28,6.0,1.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,
f8ca735c-2779-4d0c-914e-e58e11c2356d 2018 22052ff7-c065-42ee-bc8f-c4691c50e624,Brian Quick,Redskins,2018,WR,6,3,29,3.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,
fc75f3fc-9347-4f7c-a521-e67f3888eda5 2016 2eff2a03-54d4-46ba-890e-2bc3925548f3,Bradley Marquez,Rams,2016,WR,14,0,24,3.0,0.0,0.0,37.0,,,1.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
fc75f3fc-9347-4f7c-a521-e67f3888eda5 2017 c5a59daa-53a7-4de0-851f-fb12be893e9e,Bradley Marquez,Lions,2017,WR,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,
fc75f3fc-9347-4f7c-a521-e67f3888eda5 2018 c5a59daa-53a7-4de0-851f-fb12be893e9e,Bradley Marquez,Lions,2018,WR,1,0,26,,,,,,,,,,,,,,,,,,,,,,,,
8ac8cc85-6599-4956-819e-0887ccb72993 2016 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tanner McEvoy,Seahawks,2016,WR,14,0,23,9.0,0.0,2.0,140.0,,,,,,,,,100.0,0.0,0.0,0.0,0.0,43.0,,,,,,
8ac8cc85-6599-4956-819e-0887ccb72993 2017 3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Tanner McEvoy,Seahawks,2017,WR,15,0,24,5.0,0.0,0.0,113.0,1.0,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
8ac8cc85-6599-4956-819e-0887ccb72993 2018 4809ecb0-abd3-451d-9c4a-92a90b83ca06,Tanner McEvoy,Dolphins,2018,WR,2,0,25,,,,,,,,,,,,,,,,,,,,,,,,
a28f7368-0306-4d20-855f-285a1a09c09c 2017 768c92aa-75ff-4a43-bcc0-f2798c2e1724,Zay Jones,Bills,2017,WR,15,10,22,27.0,8.0,2.0,316.0,,,,,,,,,,,,,,,,,,,,
